#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
Luoke Ren X (China) (Aftermarket) (Unl);Luoke Ren X (China) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Luori Zhengzhan (China) (Aftermarket) (Unl);Luori Zhengzhan (China) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Lupin Sansei - Pandora no Isan (Japan);Lupin Sansei - Pandora no Isan (Japan);Famicom;;;;;;;;;;;;;;;;;;
Luye Xian Zong (China) (960100549) (Unl);Luye Xian Zong (China) (960100549) (Unl);Famicom;;;;;;;;;;;;;;;;;;
M.C. Kids (USA);M.C. Kids (USA);Famicom;;;;;;;;;;;;;;;;;;
M.C. Mario (Asia) (En) (Pirate);M.C. Mario (Asia) (En) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
M.U.L.E. (USA);M.U.L.E. (USA);Famicom;;;;;;;;;;;;;;;;;;
M.U.S.C.L.E. - Tag Team Match (USA);M.U.S.C.L.E. - Tag Team Match (USA);Famicom;;;;;;;;;;;;;;;;;;
MK 6 (Asia) (En) (Pirate);MK 6 (Asia) (En) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
MOON8 (World) (Aftermarket) (Unl);MOON8 (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Mach Rider (Japan, USA) (En) (Rev 1);Mach Rider (Japan, USA) (En) (Rev 1);Famicom;;;;;;;;;;;;;;;;;;
Machine Cave (World) (v1.15) (Aftermarket) (Unl);Machine Cave (World) (v1.15) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Mad City (Japan);Mad City (Japan);Famicom;;;;;;;;;;;;;;;;;;
Mad Max (USA);Mad Max (USA);Famicom;;;;;;;;;;;;;;;;;;
Mad Wizard, The - A Candelabra Chronicle (World) (Robert L Bryant) (Aftermarket) (Unl);Mad Wizard, The - A Candelabra Chronicle (World) (Robert L Bryant) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Madoola no Tsubasa (Japan);Madoola no Tsubasa (Japan);Famicom;;;;;;;;;;;;;;;;;;
Mafat Conspiracy, The (USA);Mafat Conspiracy, The (USA);Famicom;;;;;;;;;;;;;;;;;;
Magic Block (Asia) (En) (Mega Soft) (Unl);Magic Block (Asia) (En) (Mega Soft) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Magic Bubble (Asia) (En) (Unl);Magic Bubble (Asia) (En) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Magic Candle, The (Japan);Magic Candle, The (Japan);Famicom;;;;;;;;;;;;;;;;;;
Magic Carpet 1001 (Europe, Asia) (En) (Unl);Magic Carpet 1001 (Europe, Asia) (En) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Magic Cube (Asia) (En) (72 pin cart) (Unl);Magic Cube (Asia) (En) (72 pin cart) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Magic Darts (Japan);Magic Darts (Japan);Famicom;;;;;;;;;;;;;;;;;;
Magic Dragon (Asia) (En) (Pirate);Magic Dragon (Asia) (En) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Magic Floor (World) (Aftermarket) (Unl);Magic Floor (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Magic Giral (Meinu Quan) (Asia) (Unl);Magic Giral (Meinu Quan) (Asia) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Magic Jewelry (Asia) (En) (Unl);Magic Jewelry (Asia) (En) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Magic Jewelry II (Asia) (En) (Unl);Magic Jewelry II (Asia) (En) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Magic John (Japan);Magic John (Japan);Famicom;;;;;;;;;;;;;;;;;;
Magic Johnson's Fast Break (USA);Magic Johnson's Fast Break (USA);Famicom;;;;;;;;;;;;;;;;;;
Magic Kid Googoo (Korea) (En) (Unl);Magic Kid Googoo (Korea) (En) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Magic of Scheherazade, The (USA);Magic of Scheherazade, The (USA);Famicom;;;;;;;;;;;;;;;;;;
Magical Doropie (Asia) (Ja) (M-D2) (Pirate);Magical Doropie (Asia) (Ja) (M-D2) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Magical Kid's Doropie (Japan);Magical Kid's Doropie (Japan);Famicom;;;;;;;;;;;;;;;;;;
Magical Mathematics (Asia) (En) (NTSC) (Unl);Magical Mathematics (Asia) (En) (NTSC) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Magical Taruruuto-kun - Fantastic World!! (Japan) (Rev 1);Magical Taruruuto-kun - Fantastic World!! (Japan) (Rev 1);Famicom;;;;;;;;;;;;;;;;;;
Magical Taruruuto-kun 2 - Mahou Daibouken (Japan);Magical Taruruuto-kun 2 - Mahou Daibouken (Japan);Famicom;;;;;;;;;;;;;;;;;;
Magician (USA);Magician (USA);Famicom;;;;;;;;;;;;;;;;;;
Magmax (Japan);Magmax (Japan);Famicom;;;;;;;;;;;;;;;;;;
Magnilo Case, The (World) (Digital Version) (Aftermarket) (Unl);Magnilo Case, The (World) (Digital Version) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Magnum Kikiippatsu - Empire City - 1931 (Japan);Magnum Kikiippatsu - Empire City - 1931 (Japan);Famicom;;;;;;;;;;;;;;;;;;
Maharaja (Japan);Maharaja (Japan);Famicom;;;;;;;;;;;;;;;;;;
Mahjang Companion (Asia) (Ja) (Sachen) (Unl);Mahjang Companion (Asia) (Ja) (Sachen) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Mahjong (Japan) (Rev 1);Mahjong (Japan) (Rev 1);Famicom;;;;;;;;;;;;;;;;;;
Mahjong Academy (Asia) (Ja) (Unl);Mahjong Academy (Asia) (Ja) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Mahjong Block (Asia) (Super Mega) (Unl);Mahjong Block (Asia) (Super Mega) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Mahjong Club Nagatachou - Sousaisen (Japan);Mahjong Club Nagatachou - Sousaisen (Japan);Famicom;;;;;;;;;;;;;;;;;;
Mahjong RPG Dora Dora Dora (Japan);Mahjong RPG Dora Dora Dora (Japan);Famicom;;;;;;;;;;;;;;;;;;
Mahjong Samit - Kabukicho Hen (Japan) (Unl);Mahjong Samit - Kabukicho Hen (Japan) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Mahjong Taikai (Japan);Mahjong Taikai (Japan);Famicom;;;;;;;;;;;;;;;;;;
Mahjong Taisen (Japan);Mahjong Taisen (Japan);Famicom;;;;;;;;;;;;;;;;;;
Mahjong Trap (Asia) (Ja) (Unl);Mahjong Trap (Asia) (Ja) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Mahjong World, The (Asia) (Ja) (60 pin cart) (Unl);Mahjong World, The (Asia) (Ja) (60 pin cart) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Mahou no Princess Minky Momo - Remember Dream (Japan);Mahou no Princess Minky Momo - Remember Dream (Japan);Famicom;;;;;;;;;;;;;;;;;;
Maile Penguin's Christmas Card Adventure (World) (Aftermarket) (Unl);Maile Penguin's Christmas Card Adventure (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Maison Ikkoku (Japan);Maison Ikkoku (Japan);Famicom;;;;;;;;;;;;;;;;;;
Majaventure - Mahjong Senki (Japan);Majaventure - Mahjong Senki (Japan);Famicom;;;;;;;;;;;;;;;;;;
Major League (Japan);Major League (Japan);Famicom;;;;;;;;;;;;;;;;;;
Major League Baseball (USA) (Rev 1);Major League Baseball (USA) (Rev 1);Famicom;;;;;;;;;;;;;;;;;;
Majou Densetsu II - Daimashikyou Galious (Japan);Majou Densetsu II - Daimashikyou Galious (Japan);Famicom;;;;;;;;;;;;;;;;;;
Makai Island (USA) (NintendoAge) (Aftermarket) (Pirate);Makai Island (USA) (NintendoAge) (Aftermarket) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Makaimura (Japan);Makaimura (Japan);Famicom;;;;;;;;;;;;;;;;;;
Malen'kaya Rusalochka (Russia) (Pirate);Malen'kaya Rusalochka (Russia) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Mali & Lugi Fighting 2 (Asia) (Ja) (Pirate);Mali & Lugi Fighting 2 (Asia) (Ja) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Mali Boss (Asia) (Ja) (Pirate);Mali Boss (Asia) (Ja) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Mandelbrot Set (World) (Aftermarket) (Unl);Mandelbrot Set (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Maniac Mansion (Europe);Maniac Mansion (Europe);Famicom;;;;;;;;;;;;;;;;;;
Mappy (Asia) (En) (LA22) (Pirate);Mappy (Asia) (En) (LA22) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Mappy Kids (Japan);Mappy Kids (Japan);Famicom;;;;;;;;;;;;;;;;;;
Mappy-Land (Japan);Mappy-Land (Japan);Famicom;;;;;;;;;;;;;;;;;;
Marble Madness (Europe);Marble Madness (Europe);Famicom;;;;;;;;;;;;;;;;;;
Mari Street Fighter III (Asia) (En) (Pirate);Mari Street Fighter III (Asia) (En) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Mario & Yoshi (Europe);Mario & Yoshi (Europe);Famicom;;;;;;;;;;;;;;;;;;
Mario 12 (Asia) (Ja) (Pirate);Mario 12 (Asia) (Ja) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Mario 16 (Asia) (En) (1993) (Pirate);Mario 16 (Asia) (En) (1993) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Mario Baby (Asia) (Ja) (Whirlwind Manu) (LH90) (Pirate);Mario Baby (Asia) (Ja) (Whirlwind Manu) (LH90) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Mario Bros 14 (Asia) (Ja) (Pirate);Mario Bros 14 (Asia) (Ja) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Mario Bros. (Europe) (PAL-MA-0);Mario Bros. (Europe) (PAL-MA-0);Famicom;;;;;;;;;;;;;;;;;;
Mario Fighter III (Asia) (En) (Pirate);Mario Fighter III (Asia) (En) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Mario Open Golf (Japan) (Rev 1);Mario Open Golf (Japan) (Rev 1);Famicom;;;;;;;;;;;;;;;;;;
Mario Rider (Asia) (Ja) (JY010) (Pirate);Mario Rider (Asia) (Ja) (JY010) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Mario is Missing! (Europe);Mario is Missing! (Europe);Famicom;;;;;;;;;;;;;;;;;;
Mario's Time Machine (USA);Mario's Time Machine (USA);Famicom;;;;;;;;;;;;;;;;;;
Marusa no Onna (Japan);Marusa no Onna (Japan);Famicom;;;;;;;;;;;;;;;;;;
Mary Pizza Pop! (Asia) (Ja) (Pirate);Mary Pizza Pop! (Asia) (Ja) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Mashin Eiyuuden Wataru Gaiden (Japan);Mashin Eiyuuden Wataru Gaiden (Japan);Famicom;;;;;;;;;;;;;;;;;;
Mashou (Japan);Mashou (Japan);Famicom;;;;;;;;;;;;;;;;;;
Master Chu and the Drunkard Hu (Asia) (En) (72 pin cart) (Unl);Master Chu and the Drunkard Hu (Asia) (En) (72 pin cart) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Master Fighter II (Asia) (En) (Pirate);Master Fighter II (Asia) (En) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Master Fighter III (Asia) (En) (Pirate);Master Fighter III (Asia) (En) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Master Fighter VI' (Asia) (En) (EJ-4003) (Pirate);Master Fighter VI' (Asia) (En) (EJ-4003) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Master Shooter (Asia) (Ja) (Unl);Master Shooter (Asia) (Ja) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Masuzoe Youichi - Asa Made Famicom (Japan);Masuzoe Youichi - Asa Made Famicom (Japan);Famicom;;;;;;;;;;;;;;;;;;
Matendouji (Japan);Matendouji (Japan);Famicom;;;;;;;;;;;;;;;;;;
Matsumoto Tooru no Kabushiki Hisshou Gaku (Japan);Matsumoto Tooru no Kabushiki Hisshou Gaku (Japan);Famicom;;;;;;;;;;;;;;;;;;
Matsumoto Tooru no Kabushiki Hisshou Gaku - Part II (Japan);Matsumoto Tooru no Kabushiki Hisshou Gaku - Part II (Japan);Famicom;;;;;;;;;;;;;;;;;;
Max Warrior - Wakusei Kaigenrei (Japan);Max Warrior - Wakusei Kaigenrei (Japan);Famicom;;;;;;;;;;;;;;;;;;
Maxi 15 (USA) (Rev 1) (Unl);Maxi 15 (USA) (Rev 1) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Maxi-15 Pack (Australia) (Rev 1) (Unl);Maxi-15 Pack (Australia) (Rev 1) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Maxwell The Cat - NES Adventure (World) (Aftermarket) (Unl);Maxwell The Cat - NES Adventure (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
McDonaldland (Europe);McDonaldland (Europe);Famicom;;;;;;;;;;;;;;;;;;
Mechanized Attack (USA);Mechanized Attack (USA);Famicom;;;;;;;;;;;;;;;;;;
Meet Me in the Parking Lot (World) (Aftermarket) (Unl);Meet Me in the Parking Lot (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Mega Man (Europe);Mega Man (Europe);Famicom;;;;;;;;;;;;;;;;;;
Mega Man 2 (USA) (Capcom Town);Mega Man 2 (USA) (Capcom Town);Famicom;;;;;;;;;;;;;;;;;;
Mega Man 3 (Europe) (Rev 1);Mega Man 3 (Europe) (Rev 1);Famicom;;;;;;;;;;;;;;;;;;
Mega Man 4 (USA) (Rev 1);Mega Man 4 (USA) (Rev 1);Famicom;;;;;;;;;;;;;;;;;;
Mega Man 5 (Europe);Mega Man 5 (Europe);Famicom;;;;;;;;;;;;;;;;;;
Mega Man 6 (USA);Mega Man 6 (USA);Famicom;;;;;;;;;;;;;;;;;;
Mei Shaonu Meng Gongchang (Asia) (Pirate);Mei Shaonu Meng Gongchang (Asia) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Meiguo Fuhao (China) (Unl);Meiguo Fuhao (China) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Meiji Ishin (Japan);Meiji Ishin (Japan);Famicom;;;;;;;;;;;;;;;;;;
Meikyuu Jiin Dababa (Asia) (Ja) (Kaiser) (KS-7016B) (Pirate);Meikyuu Jiin Dababa (Asia) (Ja) (Kaiser) (KS-7016B) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Meikyuu Kumikyoku - Milon no Daibouken (Japan);Meikyuu Kumikyoku - Milon no Daibouken (Japan);Famicom;;;;;;;;;;;;;;;;;;
Meikyuu no Tatsujin - Daimeiro (Japan);Meikyuu no Tatsujin - Daimeiro (Japan);Famicom;;;;;;;;;;;;;;;;;;
Meikyuu-jima (Japan);Meikyuu-jima (Japan);Famicom;;;;;;;;;;;;;;;;;;
Meimon! Daisan Yakyuubu (Japan);Meimon! Daisan Yakyuubu (Japan);Famicom;;;;;;;;;;;;;;;;;;
Meimon! Takonishi Ouendan - Kouha 6 Nin Shuu (Japan);Meimon! Takonishi Ouendan - Kouha 6 Nin Shuu (Japan);Famicom;;;;;;;;;;;;;;;;;;
Meitantei Holmes - Kiri no London Satsujin Jiken (Japan);Meitantei Holmes - Kiri no London Satsujin Jiken (Japan);Famicom;;;;;;;;;;;;;;;;;;
Meitantei Holmes - M kara no Chousenjou (Japan);Meitantei Holmes - M kara no Chousenjou (Japan);Famicom;;;;;;;;;;;;;;;;;;
Melo Jellos 2 (World) (Aftermarket) (Unl);Melo Jellos 2 (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Menace Beach (USA) (Unl);Menace Beach (USA) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Mendel Palace (USA);Mendel Palace (USA);Famicom;;;;;;;;;;;;;;;;;;
Meng Huan - Xiang Shuai Chuanqi Zhi Xue Hai Piaoling (China) (Aftermarket) (Unl);Meng Huan - Xiang Shuai Chuanqi Zhi Xue Hai Piaoling (China) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Meng Jun Gansidui (China) (Aftermarket) (Unl);Meng Jun Gansidui (China) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Menghuan Zhi Xing IV (China) (Unl);Menghuan Zhi Xing IV (China) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Meribo (World) (Aftermarket) (Unl);Meribo (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Mermaid (Asia) (Ja) (M-U1) (Pirate);Mermaid (Asia) (Ja) (M-U1) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Mermaids of Atlantis - The Riddle of the Magic Bubble (USA) (Unl);Mermaids of Atlantis - The Riddle of the Magic Bubble (USA) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Metal Arms (Japan) (En) (Family BASIC) (Unl);Metal Arms (Japan) (En) (Family BASIC) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Metal Fighter (Asia) (En) (Sachen) (72 pin cart) (Unl);Metal Fighter (Asia) (En) (Sachen) (72 pin cart) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Metal Fighter Mu (Japan) (Unl);Metal Fighter Mu (Japan) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Metal Flame - Psy Buster (Japan);Metal Flame - Psy Buster (Japan);Famicom;;;;;;;;;;;;;;;;;;
Metal Force (Korea) (En) (Unl);Metal Force (Korea) (En) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Metal Gear (Europe);Metal Gear (Europe);Famicom;;;;;;;;;;;;;;;;;;
Metal Max (Japan);Metal Max (Japan);Famicom;;;;;;;;;;;;;;;;;;
Metal Slader Glory (Japan);Metal Slader Glory (Japan);Famicom;;;;;;;;;;;;;;;;;;
Metal Storm (USA);Metal Storm (USA);Famicom;;;;;;;;;;;;;;;;;;
MetalMech - Man & Machine (USA);MetalMech - Man & Machine (USA);Famicom;;;;;;;;;;;;;;;;;;
Meteor Swarm (USA) (Aftermarket) (Unl);Meteor Swarm (USA) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Metro-Cross (Japan);Metro-Cross (Japan);Famicom;;;;;;;;;;;;;;;;;;
Metroid (Europe);Metroid (Europe);Famicom;;;;;;;;;;;;;;;;;;
Mezase Pachi Pro - Pachio-kun (Japan);Mezase Pachi Pro - Pachio-kun (Japan);Famicom;;;;;;;;;;;;;;;;;;
Mezase! Top Pro - Green ni Kakeru Yume (Japan);Mezase! Top Pro - Green ni Kakeru Yume (Japan);Famicom;;;;;;;;;;;;;;;;;;
Mi Hun Che (Asia) (Unl);Mi Hun Che (Asia) (Unl);Famicom;;;;;;;;;;;;;;;;;;
MiG 29 - Soviet Fighter (USA, Europe) (Unl);MiG 29 - Soviet Fighter (USA, Europe) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Michael Andretti's World GP (USA);Michael Andretti's World GP (USA);Famicom;;;;;;;;;;;;;;;;;;
Mickey Mania 7 (Asia) (En) (Pirate);Mickey Mania 7 (Asia) (En) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Mickey Mouse - Fushigi no Kuni no Daibouken (Asia) (En) (LD28) (Pirate);Mickey Mouse - Fushigi no Kuni no Daibouken (Asia) (En) (LD28) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Mickey Mouse III - Yume Fuusen (Japan);Mickey Mouse III - Yume Fuusen (Japan);Famicom;;;;;;;;;;;;;;;;;;
Mickey Mousecapade (USA);Mickey Mousecapade (USA);Famicom;;;;;;;;;;;;;;;;;;
Mickey's Adventure in Numberland (USA);Mickey's Adventure in Numberland (USA);Famicom;;;;;;;;;;;;;;;;;;
Mickey's Safari in Letterland (USA);Mickey's Safari in Letterland (USA);Famicom;;;;;;;;;;;;;;;;;;
Micro Knight (World) (v1.3) (Aftermarket) (Unl);Micro Knight (World) (v1.3) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Micro Knight - Revenge of the Four Skulls (World) (Aftermarket) (Unl);Micro Knight - Revenge of the Four Skulls (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Micro Knight II (World) (Aftermarket) (Unl);Micro Knight II (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Micro Knight IV (World) (v1.02) (Aftermarket) (Unl);Micro Knight IV (World) (v1.02) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Micro Machines (Europe) (Unl);Micro Machines (Europe) (Unl);Famicom;;;;;;;;;;;;;;;;;;
MiedoW (World) (Aftermarket) (Unl);MiedoW (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Might & Magic - Secret of the Inner Sanctum (USA);Might & Magic - Secret of the Inner Sanctum (USA);Famicom;;;;;;;;;;;;;;;;;;
Might and Magic - Book One - Secret of the Inner Sanctum (Japan);Might and Magic - Book One - Secret of the Inner Sanctum (Japan);Famicom;;;;;;;;;;;;;;;;;;
Mighty Bomb Jack (Japan) (Rev 1);Mighty Bomb Jack (Japan) (Rev 1);Famicom;;;;;;;;;;;;;;;;;;
Mighty Final Fight (Japan);Mighty Final Fight (Japan);Famicom;;;;;;;;;;;;;;;;;;
Mighty Morphin - Power Rangers III (Asia) (En) (Pirate);Mighty Morphin - Power Rangers III (Asia) (En) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Mighty Morphin - Power Rangers IV - The Movie (Asia) (En) (Pirate);Mighty Morphin - Power Rangers IV - The Movie (Asia) (En) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Mihu Che (Asia) (Unl);Mihu Che (Asia) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Mike Ditka's Big Play Football (USA) (NintendoAge) (Aftermarket) (Pirate);Mike Ditka's Big Play Football (USA) (NintendoAge) (Aftermarket) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Mike Tyson's Intergalactic Power Punch (USA) (NintendoAge) (Aftermarket) (Pirate);Mike Tyson's Intergalactic Power Punch (USA) (NintendoAge) (Aftermarket) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Mike Tyson's Punch-Out!! (Japan, USA) (En) (Rev 1);Mike Tyson's Punch-Out!! (Japan, USA) (En) (Rev 1);Famicom;;;;;;;;;;;;;;;;;;
MilioNESy (World) (Aftermarket) (Unl);MilioNESy (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Millionaire (Asia) (En) (72 pin cart) (Unl);Millionaire (Asia) (En) (72 pin cart) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Millipede (USA) (Atari Flashback) (Aftermarket) (Unl);Millipede (USA) (Atari Flashback) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Millipede - Kyodai Konchuu no Gyakushuu (Japan);Millipede - Kyodai Konchuu no Gyakushuu (Japan);Famicom;;;;;;;;;;;;;;;;;;
Milon's Secret Castle (USA);Milon's Secret Castle (USA);Famicom;;;;;;;;;;;;;;;;;;
Mindblower Pak (Australia) (Unl);Mindblower Pak (Australia) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Mindseeker (Japan);Mindseeker (Japan);Famicom;;;;;;;;;;;;;;;;;;
Mine Mayhem (World) (Aftermarket) (Unl);Mine Mayhem (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Mine Shaft (World) (Aftermarket) (Unl);Mine Shaft (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Minekart Madness (World) (Aftermarket) (Unl);Minekart Madness (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Minelvaton Saga - Ragon no Fukkatsu (Japan);Minelvaton Saga - Ragon no Fukkatsu (Japan);Famicom;;;;;;;;;;;;;;;;;;
Miner (World) (Byte-Off 2019) (Aftermarket) (Unl);Miner (World) (Byte-Off 2019) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Mini-Putt (Japan);Mini-Putt (Japan);Famicom;;;;;;;;;;;;;;;;;;
Minna no Taabou no Nakayoshi Daisakusen (Japan) (Rev 1);Minna no Taabou no Nakayoshi Daisakusen (Japan) (Rev 1);Famicom;;;;;;;;;;;;;;;;;;
Minnade Mamotte Knight - Amazon's Running Diet (World) (Ja) (Aftermarket) (Unl);Minnade Mamotte Knight - Amazon's Running Diet (World) (Ja) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Miracle Piano Teaching System, The (USA);Miracle Piano Teaching System, The (USA);Famicom;;;;;;;;;;;;;;;;;;
Miracle Ropit's - 2100 Nen no Daibouken (Japan);Miracle Ropit's - 2100 Nen no Daibouken (Japan);Famicom;;;;;;;;;;;;;;;;;;
Mirai Shinwa Jarvas (Japan);Mirai Shinwa Jarvas (Japan);Famicom;;;;;;;;;;;;;;;;;;
Miroh (World) (v1.0.1) (Aftermarket) (Unl);Miroh (World) (v1.0.1) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Mischievous Crow (Japan) (Family BASIC) (Unl);Mischievous Crow (Japan) (Family BASIC) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Missing Lands (World) (Ludum Dare 38) (Aftermarket) (Unl);Missing Lands (World) (Ludum Dare 38) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Missing Lands DX (World) (Aftermarket) (Unl);Missing Lands DX (World) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Mission - Impossible (Europe);Mission - Impossible (Europe);Famicom;;;;;;;;;;;;;;;;;;
Mission Cobra (USA) (Unl);Mission Cobra (USA) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Mississippi Satsujin Jiken (Japan) (Rev 1);Mississippi Satsujin Jiken (Japan) (Rev 1);Famicom;;;;;;;;;;;;;;;;;;
Mito Koumon - Sekai Manyuu Ki (Japan);Mito Koumon - Sekai Manyuu Ki (Japan);Famicom;;;;;;;;;;;;;;;;;;
Mitsume ga Tooru (Japan);Mitsume ga Tooru (Japan);Famicom;;;;;;;;;;;;;;;;;;
Mizushima Shinji no Daikoushien (Japan);Mizushima Shinji no Daikoushien (Japan);Famicom;;;;;;;;;;;;;;;;;;
Moai-kun (Japan);Moai-kun (Japan);Famicom;;;;;;;;;;;;;;;;;;
Modao Jie (China) (Aftermarket) (Unl);Modao Jie (China) (Aftermarket) (Unl);Famicom;;;;;;;;;;;;;;;;;;
Moe Pro! '90 - Kandou Hen (Japan);Moe Pro! '90 - Kandou Hen (Japan);Famicom;;;;;;;;;;;;;;;;;;
Moe Pro! - Saikyou Hen (Japan);Moe Pro! - Saikyou Hen (Japan);Famicom;;;;;;;;;;;;;;;;;;
Moero TwinBee - Cinnamon Hakase o Sukue! (Asia) (Ja) (Whirlwind Manu) (LG25) (Pirate);Moero TwinBee - Cinnamon Hakase o Sukue! (Asia) (Ja) (Whirlwind Manu) (LG25) (Pirate);Famicom;;;;;;;;;;;;;;;;;;
Moero!! Junior Basket - Two on Two (Japan);Moero!! Junior Basket - Two on Two (Japan);Famicom;;;;;;;;;;;;;;;;;;
Moero!! Juudou Warriors (Japan);Moero!! Juudou Warriors (Japan);Famicom;;;;;;;;;;;;;;;;;;
Moero!! Pro Soccer (Japan);Moero!! Pro Soccer (Japan);Famicom;;;;;;;;;;;;;;;;;;
