#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
Bakuretsu Soccer (Japan);Bakuretsu Soccer (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bakuryuu (Japan);Bakuryuu (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bakushou!! All Yoshimoto Quiz-ou Kettei-sen DX (Japan);Bakushou!! All Yoshimoto Quiz-ou Kettei-sen DX (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bakusou Dekotora Densetsu - Otoko Ippiki Yume Kaidou (Japan);Bakusou Dekotora Densetsu - Otoko Ippiki Yume Kaidou (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bakusou Dekotora Densetsu 2 - Otoko Jinsei Yume Ichiro (Japan);Bakusou Dekotora Densetsu 2 - Otoko Jinsei Yume Ichiro (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bakusou Kyoudai Let's & Go!! Eternal Wings (Japan);Bakusou Kyoudai Let's & Go!! Eternal Wings (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bakuten Shoot Beyblade - Bey Battle Tournament (Japan);Bakuten Shoot Beyblade - Bey Battle Tournament (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bakuten Shoot Beyblade 2002 - Bey Battle Tournament 2 (Japan);Bakuten Shoot Beyblade 2002 - Bey Battle Tournament 2 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Baldy Land (Japan);Baldy Land (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
BallBlazer Champions (Japan);BallBlazer Champions (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bardysh - Kromeford no Juunin (Japan);Bardysh - Kromeford no Juunin (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Baroque - Yuganda Mousou (Japan);Baroque - Yuganda Mousou (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Baroque Syndrome (Japan);Baroque Syndrome (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Baseball - Pro-nami Kusayakyuu! (Japan);Baseball - Pro-nami Kusayakyuu! (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Baseball Navigator (Japan);Baseball Navigator (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Baseball Simulation - ID Pro Yakyuu (Japan);Baseball Simulation - ID Pro Yakyuu (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bass Fisherman - Texas (Japan);Bass Fisherman - Texas (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bass Landing (Japan);Bass Landing (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bass Landing 2 (Japan);Bass Landing 2 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bass Tsuri ni Ikou! (Japan);Bass Tsuri ni Ikou! (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bassing Beat 2 (Japan);Bassing Beat 2 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bastard!! Utsuronaru Kamigami no Utsuwa (Japan) (Rev 1);Bastard!! Utsuronaru Kamigami no Utsuwa (Japan) (Rev 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bastard!! Utsuronaru Kamigami no Utsuwa (Japan);Bastard!! Utsuronaru Kamigami no Utsuwa (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Batman Forever - The Arcade Game (Japan);Batman Forever - The Arcade Game (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Battle Arena Nitoushinden (Japan);Battle Arena Nitoushinden (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Battle Arena Toushinden 2 (Japan);Battle Arena Toushinden 2 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Battle Arena Toushinden 2 - Gyouten Kyougaku no Shishoku-ban (Japan);Battle Arena Toushinden 2 - Gyouten Kyougaku no Shishoku-ban (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Battle Arena Toushinden 2 Plus (Japan);Battle Arena Toushinden 2 Plus (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Battle Arena Toushinden 3 (Japan);Battle Arena Toushinden 3 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Battle Athletess - Daiundoukai Alternative (Japan) (Major Wave);Battle Athletess - Daiundoukai Alternative (Japan) (Major Wave);Sony PlayStation;;;;;;;;;;;;;;;;;;
Battle Athletess - Daiundoukai Alternative (Japan);Battle Athletess - Daiundoukai Alternative (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Battle Athletess - Daiundoukai GTO (Grand Trial Onnanoco) (Japan) (Major Wave);Battle Athletess - Daiundoukai GTO (Grand Trial Onnanoco) (Japan) (Major Wave);Sony PlayStation;;;;;;;;;;;;;;;;;;
Battle Athletess - Daiundoukai GTO (Grand Trial Onnanoco) (Japan);Battle Athletess - Daiundoukai GTO (Grand Trial Onnanoco) (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Battle Bombee (Japan);Battle Bombee (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Battle Bombee 2 - Sukkiri Momoaji (Japan);Battle Bombee 2 - Sukkiri Momoaji (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Battle Bugs (Japan);Battle Bugs (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Battle Formation (Japan);Battle Formation (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Battle Konchuuden (Japan);Battle Konchuuden (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Battle Master (Japan) (Major Wave);Battle Master (Japan) (Major Wave);Sony PlayStation;;;;;;;;;;;;;;;;;;
Battle Master (Japan);Battle Master (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
BattleRound USA (Japan);BattleRound USA (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bealphareth (Japan);Bealphareth (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Beat Mania (Japan) (Disc 1) (Arcade);Beat Mania (Japan) (Disc 1) (Arcade);Sony PlayStation;;;;;;;;;;;;;;;;;;
Beat Mania (Japan) (Disc 2) (Append);Beat Mania (Japan) (Disc 2) (Append);Sony PlayStation;;;;;;;;;;;;;;;;;;
Beat Mania - The Sound of Tokyo (Japan);Beat Mania - The Sound of Tokyo (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Beat Mania 3rd Mix Mini (Japan);Beat Mania 3rd Mix Mini (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Beat Mania Append 3rdMix (Japan);Beat Mania Append 3rdMix (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Beat Mania Append GottaMix (Japan, Asia);Beat Mania Append GottaMix (Japan, Asia);Sony PlayStation;;;;;;;;;;;;;;;;;;
Beat Mania Append GottaMix 2 - Going Global (Japan);Beat Mania Append GottaMix 2 - Going Global (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Beat Planet Music (Japan);Beat Planet Music (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Beatmania 6thMix + Core Remix (Japan);Beatmania 6thMix + Core Remix (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Beatmania Append 4thMix - The Beat Goes On (Japan);Beatmania Append 4thMix - The Beat Goes On (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Beatmania Append 5thMix - Time to Get Down (Japan);Beatmania Append 5thMix - Time to Get Down (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Beatmania Append Club Mix (Japan);Beatmania Append Club Mix (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Beatmania Best Hits (Japan) (Rev 1);Beatmania Best Hits (Japan) (Rev 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Beatmania Best Hits (Japan);Beatmania Best Hits (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Beatmania featuring Dreams Come True (Japan);Beatmania featuring Dreams Come True (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Beavis and Butt-Head - Virtual Aho Shoukougun (Japan);Beavis and Butt-Head - Virtual Aho Shoukougun (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Beltlogger 9 (Japan);Beltlogger 9 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Beyond the Beyond (Japan) (Tentou-you Special CD-ROM);Beyond the Beyond (Japan) (Tentou-you Special CD-ROM);Sony PlayStation;;;;;;;;;;;;;;;;;;
Beyond the Beyond - Haruka naru Kanaan e (Japan);Beyond the Beyond - Haruka naru Kanaan e (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Big Challenge Golf - Tokyo Yomiuri Country Club-hen (Japan);Big Challenge Golf - Tokyo Yomiuri Country Club-hen (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bio Hazard (Japan) (Rev 1);Bio Hazard (Japan) (Rev 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bio Hazard (Japan);Bio Hazard (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bio Hazard - Director's Cut (Japan);Bio Hazard - Director's Cut (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bio Hazard - Director's Cut - Dual Shock Ver. (Japan);Bio Hazard - Director's Cut - Dual Shock Ver. (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bio Hazard - Director's Cut - Dual Shock Ver. Complete Disc (Japan);Bio Hazard - Director's Cut - Dual Shock Ver. Complete Disc (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Biohazard - Gun Survivor (Japan);Biohazard - Gun Survivor (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Biohazard 2 (Japan) (Disc 1) (Leon-hen);Biohazard 2 (Japan) (Disc 1) (Leon-hen);Sony PlayStation;;;;;;;;;;;;;;;;;;
Biohazard 2 (Japan) (Disc 2) (Claire-hen);Biohazard 2 (Japan) (Disc 2) (Claire-hen);Sony PlayStation;;;;;;;;;;;;;;;;;;
Biohazard 2 - Dual Shock Ver. (Japan) (Disc 1) (Leon-hen);Biohazard 2 - Dual Shock Ver. (Japan) (Disc 1) (Leon-hen);Sony PlayStation;;;;;;;;;;;;;;;;;;
Biohazard 2 - Dual Shock Ver. (Japan) (Disc 2) (Claire-hen);Biohazard 2 - Dual Shock Ver. (Japan) (Disc 2) (Claire-hen);Sony PlayStation;;;;;;;;;;;;;;;;;;
Biohazard 3 - Last Escape (Japan) (Rev 1);Biohazard 3 - Last Escape (Japan) (Rev 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Biohazard 3 - Last Escape (Japan);Biohazard 3 - Last Escape (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bishi Bashi Special (Japan);Bishi Bashi Special (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bishi Bashi Special 2 (Japan);Bishi Bashi Special 2 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bishi Bashi Special 3 - Step Champ (Japan);Bishi Bashi Special 3 - Step Champ (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bishoujo Hanafuda Kikou - Michinoku Hitou Koi Monogatari (Japan);Bishoujo Hanafuda Kikou - Michinoku Hitou Koi Monogatari (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bishoujo Ren'ai Mahjong Series - Karan Koron Gakuen - Doki Doki-hen (Japan);Bishoujo Ren'ai Mahjong Series - Karan Koron Gakuen - Doki Doki-hen (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bishoujo Ren'ai Mahjong Series - Karan Koron Gakuen - Munekyun-hen (Japan);Bishoujo Ren'ai Mahjong Series - Karan Koron Gakuen - Munekyun-hen (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bishoujo Ren'ai Mahjong Series - Karan Koron Gakuen - Pure Love-hen (Japan);Bishoujo Ren'ai Mahjong Series - Karan Koron Gakuen - Pure Love-hen (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bishoujo Ren'ai Mahjong Series 2nd - Shiritsu Houou Gakuen - 1-nen Jun'ai-gumi (Japan);Bishoujo Ren'ai Mahjong Series 2nd - Shiritsu Houou Gakuen - 1-nen Jun'ai-gumi (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bishoujo Ren'ai Mahjong Series 2nd - Shiritsu Houou Gakuen - 2-nen Junjou-gumi (Japan);Bishoujo Ren'ai Mahjong Series 2nd - Shiritsu Houou Gakuen - 2-nen Junjou-gumi (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bishoujo Senshi Sailor Moon SuperS - Shin Shuyaku Soudatsusen (Japan);Bishoujo Senshi Sailor Moon SuperS - Shin Shuyaku Soudatsusen (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bistro, The - Ryouri & Wine no Shokunin-tachi (Japan);Bistro, The - Ryouri & Wine no Shokunin-tachi (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Black Dawn (Japan);Black Dawn (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Black-Matrix + (Japan) (Disc 1);Black-Matrix + (Japan) (Disc 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Black-Matrix + (Japan) (Disc 2);Black-Matrix + (Japan) (Disc 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
Black-Matrix 00 (Japan) (Disc 1);Black-Matrix 00 (Japan) (Disc 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Black-Matrix 00 (Japan) (Disc 2);Black-Matrix 00 (Japan) (Disc 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
Blackjack vs. Matsuda Jun (Japan);Blackjack vs. Matsuda Jun (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Blade Arts - Tasogare no Miyako R'lyeh (Japan);Blade Arts - Tasogare no Miyako R'lyeh (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Blade Maker (Japan);Blade Maker (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Blam! Machinehead (Japan);Blam! Machinehead (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Blaster Master (Japan);Blaster Master (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Blaze & Blade - Eternal Quest (Japan);Blaze & Blade - Eternal Quest (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Blaze & Blade Busters (Japan);Blaze & Blade Busters (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Blend x Brand - Odekake Gousei RPG (Japan);Blend x Brand - Odekake Gousei RPG (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Block Kuzushi (Japan);Block Kuzushi (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Block Kuzushi - Deden no Gyakushuu (Japan);Block Kuzushi - Deden no Gyakushuu (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Block Kuzushi - Kowashite Help! (Japan);Block Kuzushi - Kowashite Help! (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Block Kuzushi 2 (Japan);Block Kuzushi 2 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Block Wars (Japan);Block Wars (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Blockids (Japan) (DX Pack);Blockids (Japan) (DX Pack);Sony PlayStation;;;;;;;;;;;;;;;;;;
Blockids (Japan);Blockids (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Blood Factory (Japan);Blood Factory (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bloody Roar - Hyper Beast Duel (Japan, Asia) (En,Ja);Bloody Roar - Hyper Beast Duel (Japan, Asia) (En,Ja);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bloody Roar 2 - Bringer of the New Age (Japan, Asia);Bloody Roar 2 - Bringer of the New Age (Japan, Asia);Sony PlayStation;;;;;;;;;;;;;;;;;;
Blue Breaker - Egao no Yakusoku (Japan) (Major Wave);Blue Breaker - Egao no Yakusoku (Japan) (Major Wave);Sony PlayStation;;;;;;;;;;;;;;;;;;
Blue Breaker - Egao no Yakusoku (Japan);Blue Breaker - Egao no Yakusoku (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Blue Breaker Burst - Egao no Asu ni (Japan) (Major Wave);Blue Breaker Burst - Egao no Asu ni (Japan) (Major Wave);Sony PlayStation;;;;;;;;;;;;;;;;;;
Blue Breaker Burst - Egao no Asu ni (Japan);Blue Breaker Burst - Egao no Asu ni (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Blue Breaker Burst - Hohoemi o Anata to (Japan) (Major Wave);Blue Breaker Burst - Hohoemi o Anata to (Japan) (Major Wave);Sony PlayStation;;;;;;;;;;;;;;;;;;
Blue Breaker Burst - Hohoemi o Anata to (Japan);Blue Breaker Burst - Hohoemi o Anata to (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Blue Marlin, The (Japan);Blue Marlin, The (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Body Hazard (Japan);Body Hazard (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Boku no Choro Q (Japan);Boku no Choro Q (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Boku no Natsuyasumi - Summer Holiday 20th Century (Japan);Boku no Natsuyasumi - Summer Holiday 20th Century (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Boku wa Koukuu Kanseikan (Japan);Boku wa Koukuu Kanseikan (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bokujou Monogatari - Harvest Moon (Japan) (Rev 1);Bokujou Monogatari - Harvest Moon (Japan) (Rev 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bokujou Monogatari - Harvest Moon (Japan);Bokujou Monogatari - Harvest Moon (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bokujou Monogatari - Harvest Moon for Girl (Japan);Bokujou Monogatari - Harvest Moon for Girl (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bomberman (Japan);Bomberman (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bomberman Fantasy Race (Japan);Bomberman Fantasy Race (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bomberman Land (Japan) (Rev 1);Bomberman Land (Japan) (Rev 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bomberman Land (Japan) (Rev 2);Bomberman Land (Japan) (Rev 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bomberman Land (Japan);Bomberman Land (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bomberman Wars (Japan, Asia);Bomberman Wars (Japan, Asia);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bomberman World (Japan) (Rev 1);Bomberman World (Japan) (Rev 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bomberman World (Japan);Bomberman World (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bombing Islands, The (Japan);Bombing Islands, The (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bonogurashi - Kore de Kanpeki Disu (Japan);Bonogurashi - Kore de Kanpeki Disu (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Book of Watermarks, The (Japan) (Disc 1);Book of Watermarks, The (Japan) (Disc 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Book of Watermarks, The (Japan) (Disc 2);Book of Watermarks, The (Japan) (Disc 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bottom of the 9th - Major League Heroes (Japan);Bottom of the 9th - Major League Heroes (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Boundary Gate - Daughter of Kingdom (Japan);Boundary Gate - Daughter of Kingdom (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bounty Hunter Sara - Holy Mountain no Teiou (Japan);Bounty Hunter Sara - Holy Mountain no Teiou (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bounty Sword - Double Edge (Japan) (Major Wave);Bounty Sword - Double Edge (Japan) (Major Wave);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bounty Sword - Double Edge (Japan);Bounty Sword - Double Edge (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bounty Sword First (Japan) (Major Wave);Bounty Sword First (Japan) (Major Wave);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bounty Sword First (Japan);Bounty Sword First (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Boxer's Road (Japan) (Rev 1);Boxer's Road (Japan) (Rev 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Boxer's Road (Japan);Boxer's Road (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Boys Be... (Japan);Boys Be... (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Boys Be... 2nd Season (Japan);Boys Be... 2nd Season (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
BrainDead 13 (Japan) (Disc 1);BrainDead 13 (Japan) (Disc 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
BrainDead 13 (Japan) (Disc 2);BrainDead 13 (Japan) (Disc 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
Brave Fencer Musashiden (Japan);Brave Fencer Musashiden (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Brave Prove (Japan);Brave Prove (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Brave Saga 2 (Japan) (Disc 1);Brave Saga 2 (Japan) (Disc 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Brave Saga 2 (Japan) (Disc 2);Brave Saga 2 (Japan) (Disc 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
Brave Saga 2 - Koushiki Data Disc - Yuusha no Akashi 2 (Japan);Brave Saga 2 - Koushiki Data Disc - Yuusha no Akashi 2 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Brave Sword (Japan);Brave Sword (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Break Point (Japan);Break Point (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Break Thru! (Japan);Break Thru! (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Break Volley (Japan);Break Volley (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Breath of Fire III (Japan);Breath of Fire III (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Breath of Fire IV - Utsurowazaru Mono (Japan);Breath of Fire IV - Utsurowazaru Mono (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Breed Master (Japan);Breed Master (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Breeding Stud - Bokujou de Aimashou (Japan);Breeding Stud - Bokujou de Aimashou (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Breeding Stud 2 (Japan);Breeding Stud 2 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Brigandine - Gensou Tairiku Senki (Japan);Brigandine - Gensou Tairiku Senki (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Brigandine - Grand Edition (Japan) (Disc 1);Brigandine - Grand Edition (Japan) (Disc 1);Sony PlayStation;;;;;;;;;;;;;;;;;;
Brigandine - Grand Edition (Japan) (Disc 2);Brigandine - Grand Edition (Japan) (Disc 2);Sony PlayStation;;;;;;;;;;;;;;;;;;
Brightis (Japan);Brightis (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Broken Helix (Japan);Broken Helix (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bubblegun Kid (Japan);Bubblegun Kid (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Buckle Up! (Japan);Buckle Up! (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bugi (Japan);Bugi (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Building Crush! (Japan);Building Crush! (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Burger Burger - Hamburger Simulation (Japan);Burger Burger - Hamburger Simulation (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Burger Burger 2 (Japan);Burger Burger 2 (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Burning Road (Japan);Burning Road (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
BursTrick - Wake Boarding!! (Japan);BursTrick - Wake Boarding!! (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bushido Blade (Japan);Bushido Blade (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bushido Blade 2 (Japan, Asia);Bushido Blade 2 (Japan, Asia);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bust A Move (Japan);Bust A Move (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Bust A Move 2 - Dance Tengoku Mix (Japan);Bust A Move 2 - Dance Tengoku Mix (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Buttsubushi (Japan);Buttsubushi (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
C1 - Circuit (Japan);C1 - Circuit (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
CG Mukashi Banashi - Jiisan 2-do Bikkuri!! (Japan);CG Mukashi Banashi - Jiisan 2-do Bikkuri!! (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
CRW - Counter Revolution War (Japan);CRW - Counter Revolution War (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Cadillac (Japan);Cadillac (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Calcolo! (Japan);Calcolo! (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Capcom Generation - Dai-1-shuu Gekitsuiou no Jidai (Japan);Capcom Generation - Dai-1-shuu Gekitsuiou no Jidai (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Capcom Generation - Dai-2-shuu Makai to Kishi (Japan);Capcom Generation - Dai-2-shuu Makai to Kishi (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Capcom Generation - Dai-3-shuu Koko ni Rekishi Hajimaru (Japan);Capcom Generation - Dai-3-shuu Koko ni Rekishi Hajimaru (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Capcom Generation - Dai-4-shuu Kokou no Eiyuu (Japan);Capcom Generation - Dai-4-shuu Kokou no Eiyuu (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Capcom Generation - Dai-5-shuu Kakutouka-tachi (Japan);Capcom Generation - Dai-5-shuu Kakutouka-tachi (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Capcom vs. SNK - Millennium Fight 2000 Pro (Japan);Capcom vs. SNK - Millennium Fight 2000 Pro (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Captain Commando (Japan);Captain Commando (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Captain Love (Japan) (Major Wave);Captain Love (Japan) (Major Wave);Sony PlayStation;;;;;;;;;;;;;;;;;;
Captain Love (Japan);Captain Love (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Captain Tsubasa - Arata naru Densetsu Joshou (Japan);Captain Tsubasa - Arata naru Densetsu Joshou (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Captain Tsubasa J - Get in the Tomorrow (Japan);Captain Tsubasa J - Get in the Tomorrow (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Card Captor Sakura - Clowcard Magic (Japan);Card Captor Sakura - Clowcard Magic (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
Carnage Heart (Japan);Carnage Heart (Japan);Sony PlayStation;;;;;;;;;;;;;;;;;;
