#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
Super Baken Ou '95 (Japan);Super Baken Ou '95 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Baseball 2020 (USA);Super Baseball 2020 (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Super Baseball Simulator 1.000 (USA);Super Baseball Simulator 1.000 (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Super Bases Loaded (USA);Super Bases Loaded (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Super Bases Loaded 2 (USA);Super Bases Loaded 2 (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Super Bases Loaded 3 - License to Steal (USA);Super Bases Loaded 3 - License to Steal (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Super Batter Up (USA);Super Batter Up (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Super Battleship (Europe);Super Battleship (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Battletank (Japan);Super Battletank (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Battletank 2 (Europe);Super Battletank 2 (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Big 2 (China) (Unl);Super Big 2 (China) (Unl);Super Famicom;;;;;;;;;;;;;;;;;;
Super Bikkuriman (Japan);Super Bikkuriman (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Billiard - Championship Pool (Japan);Super Billiard - Championship Pool (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Birdie Rush (Japan);Super Birdie Rush (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Black Bass (Japan);Super Black Bass (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Black Bass 2 (Japan);Super Black Bass 2 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Black Bass 3 (Japan) (Rev 1);Super Black Bass 3 (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Bomberman (Europe);Super Bomberman (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Bomberman - Panic Bomber W (Japan);Super Bomberman - Panic Bomber W (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Bomberman 2 (Europe);Super Bomberman 2 (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Bomberman 3 (Europe);Super Bomberman 3 (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Bomberman 4 (Japan);Super Bomberman 4 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Bomberman 5 (Japan) (Caravan Event Ban);Super Bomberman 5 (Japan) (Caravan Event Ban);Super Famicom;;;;;;;;;;;;;;;;;;
Super Bombliss (Japan) (En);Super Bombliss (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Super Bonk (USA);Super Bonk (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Super Boss Gaiden (World) (Aftermarket) (Unl);Super Boss Gaiden (World) (Aftermarket) (Unl);Super Famicom;;;;;;;;;;;;;;;;;;
Super Bowling (Japan) (En);Super Bowling (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Super Buster Bros. (USA) (Rev 1);Super Buster Bros. (USA) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Caesars Palace (USA);Super Caesars Palace (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Super Campeones (USA) (Es) (Pirate);Super Campeones (USA) (Es) (Pirate);Super Famicom;;;;;;;;;;;;;;;;;;
Super Campeones 4 (USA) (Es) (Pirate);Super Campeones 4 (USA) (Es) (Pirate);Super Famicom;;;;;;;;;;;;;;;;;;
Super Casino - Caesars Palace (Japan) (Rev 1);Super Casino - Caesars Palace (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Casino 2 (Japan);Super Casino 2 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Castles (Japan);Super Castles (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Castlevania IV (Europe);Super Castlevania IV (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Chase H.Q. (USA);Super Chase H.Q. (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Super Chinese Fighter (Japan);Super Chinese Fighter (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Chinese World (Japan);Super Chinese World (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Chinese World 2 - Uchuuichi Butou Taikai (Japan);Super Chinese World 2 - Uchuuichi Butou Taikai (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Chinese World 3 - Chou Jigen Daisakusen (Japan);Super Chinese World 3 - Chou Jigen Daisakusen (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Conflict (Europe);Super Conflict (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Cup Soccer (Japan) (En);Super Cup Soccer (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Super Daikoukai Jidai (Japan) (Rev 1);Super Daikoukai Jidai (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Descentralizado 1995 (USA) (Es) (Pirate);Super Descentralizado 1995 (USA) (Es) (Pirate);Super Famicom;;;;;;;;;;;;;;;;;;
Super Descentralizado II (USA) (Es) (Pirate);Super Descentralizado II (USA) (Es) (Pirate);Super Famicom;;;;;;;;;;;;;;;;;;
Super Dogfight (Japan);Super Dogfight (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Donkey Kong (Japan) (Rev 1);Super Donkey Kong (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Donkey Kong 2 - Dixie & Diddy (Japan) (Rev 1);Super Donkey Kong 2 - Dixie & Diddy (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Donkey Kong 3 - Nazo no Kremis-tou (Japan) (Rev 1);Super Donkey Kong 3 - Nazo no Kremis-tou (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Double Dragon (Europe);Super Double Dragon (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Double Yakuman (Japan);Super Double Yakuman (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Double Yakuman II (Japan);Super Double Yakuman II (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Drakkhen (Japan);Super Drakkhen (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Drift Out - World Rally Championships (Japan) (En);Super Drift Out - World Rally Championships (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Super Dunk Shot (Japan) (En);Super Dunk Shot (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Super Dunk Star (Japan) (En);Super Dunk Star (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Super E.D.F. (Japan) (En) (Switch Online);Super E.D.F. (Japan) (En) (Switch Online);Super Famicom;;;;;;;;;;;;;;;;;;
Super F1 Circus (Japan);Super F1 Circus (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super F1 Circus 2 (Japan);Super F1 Circus 2 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super F1 Circus 3 (Japan);Super F1 Circus 3 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super F1 Circus Gaiden (Japan);Super F1 Circus Gaiden (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super F1 Circus Limited (Japan);Super F1 Circus Limited (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Famicom Box 4S Attraction (Japan);Super Famicom Box 4S Attraction (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Famicom Wars (Japan) (NP);Super Famicom Wars (Japan) (NP);Super Famicom;;;;;;;;;;;;;;;;;;
Super Family Circuit (Japan);Super Family Circuit (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Family Gelaende (Japan) (NP);Super Family Gelaende (Japan) (NP);Super Famicom;;;;;;;;;;;;;;;;;;
Super Family Tennis (Japan);Super Family Tennis (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Famista (Japan);Super Famista (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Famista 2 (Japan);Super Famista 2 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Famista 3 (Japan);Super Famista 3 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Famista 4 (Japan) (Rev 1);Super Famista 4 (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Famista 5 (Japan);Super Famista 5 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Final Match Tennis (Japan);Super Final Match Tennis (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Fire Pro Wrestling (Japan);Super Fire Pro Wrestling (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Fire Pro Wrestling - Queen's Special (Japan);Super Fire Pro Wrestling - Queen's Special (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Fire Pro Wrestling 2 (Japan);Super Fire Pro Wrestling 2 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Fire Pro Wrestling III - Easy Type (Japan);Super Fire Pro Wrestling III - Easy Type (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Fire Pro Wrestling III - Final Bout (Japan) (Rev 1);Super Fire Pro Wrestling III - Final Bout (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Fire Pro Wrestling Special (Japan) (Rev 1);Super Fire Pro Wrestling Special (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Fire Pro Wrestling X (Japan);Super Fire Pro Wrestling X (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Fire Pro Wrestling X Premium (Japan);Super Fire Pro Wrestling X Premium (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Fishing Big Fight (Japan);Super Fishing Big Fight (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Formation Soccer (Japan);Super Formation Soccer (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Formation Soccer 94 - World Cup Edition (Japan);Super Formation Soccer 94 - World Cup Edition (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Formation Soccer 94 - World Cup Final Data (Japan);Super Formation Soccer 94 - World Cup Final Data (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Formation Soccer 95 - della Serie A (Japan) (UCC Xaqua Version);Super Formation Soccer 95 - della Serie A (Japan) (UCC Xaqua Version);Super Famicom;;;;;;;;;;;;;;;;;;
Super Formation Soccer 96 - World Club Edition (Japan);Super Formation Soccer 96 - World Club Edition (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Formation Soccer II (Japan);Super Formation Soccer II (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Gachapon World - SD Gundam X (Japan);Super Gachapon World - SD Gundam X (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Game Boy (Japan, USA) (En) (Rev 1);Super Game Boy (Japan, USA) (En) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Game Boy 2 (Japan);Super Game Boy 2 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Game Boy 2 SGB2-CPU (Japan) (Enhancement Chip);Super Game Boy 2 SGB2-CPU (Japan) (Enhancement Chip);Super Famicom;;;;;;;;;;;;;;;;;;
Super Genjin (Japan);Super Genjin (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Genjin 2 (Japan);Super Genjin 2 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Ghouls 'N Ghosts (Europe);Super Ghouls 'N Ghosts (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Goal! (Europe);Super Goal! (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Goal! 2 (USA);Super Goal! 2 (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Super Godzilla (USA);Super Godzilla (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Super Gomoku Narabe - Renju (Japan);Super Gomoku Narabe - Renju (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Gomoku Shougi - Jouseki Kenkyuu Hen (Japan);Super Gomoku Shougi - Jouseki Kenkyuu Hen (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Gussun Oyoyo (Japan);Super Gussun Oyoyo (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Gussun Oyoyo 2 (Japan);Super Gussun Oyoyo 2 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super H.Q. - Criminal Chaser (Japan);Super H.Q. - Criminal Chaser (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Hanafuda (Japan);Super Hanafuda (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Hanafuda 2 (Japan);Super Hanafuda 2 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super High Impact (Japan) (En);Super High Impact (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Super Hockey '94 (Japan) (En);Super Hockey '94 (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Super Hockey (Europe);Super Hockey (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Honmei - GI Seiha (Japan);Super Honmei - GI Seiha (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Ice Hockey (Europe);Super Ice Hockey (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Igo - Go Ou (Japan);Super Igo - Go Ou (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Indy Champ (Japan);Super Indy Champ (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Inindou - Datou Nobunaga (Japan);Super Inindou - Datou Nobunaga (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super International Cricket (Europe);Super International Cricket (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super James Pond (Europe);Super James Pond (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super James Pond II (Japan);Super James Pond II (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Jangou (Japan);Super Jangou (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Jinsei Game (Japan) (Rev 1);Super Jinsei Game (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Jinsei Game 2 (Japan) (Rev 2);Super Jinsei Game 2 (Japan) (Rev 2);Super Famicom;;;;;;;;;;;;;;;;;;
Super Jinsei Game 3 (Japan) (Rev 1);Super Jinsei Game 3 (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Keiba (Japan);Super Keiba (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Keiba 2 (Japan);Super Keiba 2 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Keirin (Japan);Super Keirin (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Kick Boxing - Best of the Best (Japan) (En);Super Kick Boxing - Best of the Best (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Super Kick Off (Japan);Super Kick Off (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Koukou Yakyuu - Ikkyuu Nyuukon (Japan);Super Koukou Yakyuu - Ikkyuu Nyuukon (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Kyousouba - Kaze no Sylphid (Japan);Super Kyousouba - Kaze no Sylphid (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Kyoutei (Japan) (Rev 1);Super Kyoutei (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Kyoutei 2 (Japan);Super Kyoutei 2 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Kyuukyoku Harikiri Stadium (Japan);Super Kyuukyoku Harikiri Stadium (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Kyuukyoku Harikiri Stadium 2 (Japan);Super Kyuukyoku Harikiri Stadium 2 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Linearball (Japan);Super Linearball (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Loopz (Japan);Super Loopz (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super MIDI Pak (World) (Aftermarket) (Unl);Super MIDI Pak (World) (Aftermarket) (Unl);Super Famicom;;;;;;;;;;;;;;;;;;
Super Mad Champ (Japan);Super Mad Champ (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Mahjong (Japan);Super Mahjong (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Mahjong 2 - Honkaku 4-nin Uchi! (Japan) (Rev 1);Super Mahjong 2 - Honkaku 4-nin Uchi! (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Mahjong 3 - Karakuchi (Japan);Super Mahjong 3 - Karakuchi (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Mahjong Taikai (Japan) (Rev 3);Super Mahjong Taikai (Japan) (Rev 3);Super Famicom;;;;;;;;;;;;;;;;;;
Super Mario - Yoshi Island (Japan) (Rev 2);Super Mario - Yoshi Island (Japan) (Rev 2);Super Famicom;;;;;;;;;;;;;;;;;;
Super Mario All-Stars (Europe);Super Mario All-Stars (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Mario All-Stars + Super Mario World (USA);Super Mario All-Stars + Super Mario World (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Super Mario All-Stars and Super Mario World (Europe);Super Mario All-Stars and Super Mario World (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Mario Collection (Japan) (Rev 1) (Wii);Super Mario Collection (Japan) (Rev 1) (Wii);Super Famicom;;;;;;;;;;;;;;;;;;
Super Mario Kart (Europe);Super Mario Kart (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Mario RPG (Japan);Super Mario RPG (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Mario RPG - Legend of the Seven Stars (USA);Super Mario RPG - Legend of the Seven Stars (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Super Mario World (Europe) (Rev 1);Super Mario World (Europe) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Mario World - Super Mario Bros. 4 (Japan) (Classic Mini, Switch Online);Super Mario World - Super Mario Bros. 4 (Japan) (Classic Mini, Switch Online);Super Famicom;;;;;;;;;;;;;;;;;;
Super Mario World 2 - Yoshi's Island (Europe) (En,Fr,De) (Rev 2);Super Mario World 2 - Yoshi's Island (Europe) (En,Fr,De) (Rev 2);Super Famicom;;;;;;;;;;;;;;;;;;
Super Metroid (Europe) (En,Fr,De);Super Metroid (Europe) (En,Fr,De);Super Famicom;;;;;;;;;;;;;;;;;;
Super Moero!! Pro Yakyuu (Japan);Super Moero!! Pro Yakyuu (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Momotarou Dentetsu DX (Japan) (JR Nishi-Nihon Presents);Super Momotarou Dentetsu DX (Japan) (JR Nishi-Nihon Presents);Super Famicom;;;;;;;;;;;;;;;;;;
Super Momotarou Dentetsu II (Japan);Super Momotarou Dentetsu II (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Momotarou Dentetsu III (Japan) (Rev 2);Super Momotarou Dentetsu III (Japan) (Rev 2);Super Famicom;;;;;;;;;;;;;;;;;;
Super Morph (Europe);Super Morph (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Naxat Open - Golf de Shoubu da Dorabocchan (Japan);Super Naxat Open - Golf de Shoubu da Dorabocchan (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Nazo Puyo - Rulue no Roux (Japan);Super Nazo Puyo - Rulue no Roux (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Nazo Puyo Tsuu - Rulue no Tetsuwan Hanjouki (Japan);Super Nazo Puyo Tsuu - Rulue no Tetsuwan Hanjouki (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Nichibutsu Mahjong (Japan);Super Nichibutsu Mahjong (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Nichibutsu Mahjong 2 - Zenkoku Seiha Hen (Japan);Super Nichibutsu Mahjong 2 - Zenkoku Seiha Hen (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Nichibutsu Mahjong 3 - Yoshimoto Gekijou Hen (Japan);Super Nichibutsu Mahjong 3 - Yoshimoto Gekijou Hen (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Nichibutsu Mahjong 4 - Kisokenkyuu Hen (Japan);Super Nichibutsu Mahjong 4 - Kisokenkyuu Hen (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Ninja Boy (USA);Super Ninja Boy (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Super Ninja-kun (Japan);Super Ninja-kun (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Nintendo Campus Challenge 1992 (Japan) (En) (Competition Cart);Super Nintendo Campus Challenge 1992 (Japan) (En) (Competition Cart);Super Famicom;;;;;;;;;;;;;;;;;;
Super Nobunaga no Yabou - Bushou Fuuunroku (Japan) (Rev 1);Super Nobunaga no Yabou - Bushou Fuuunroku (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Nobunaga no Yabou - Zenkoku Ban (Japan) (Rev 1);Super Nobunaga no Yabou - Zenkoku Ban (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Nova (USA);Super Nova (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Super Off Road (Europe);Super Off Road (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Off Road - The Baja (USA);Super Off Road - The Baja (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Super Okumanchouja Game (Japan) (Rev 1);Super Okumanchouja Game (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Oozumou - Nessen Ooichiban (Japan);Super Oozumou - Nessen Ooichiban (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Pachi-Slot Mahjong (Japan);Super Pachi-Slot Mahjong (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Pachinko Taisen (Japan);Super Pachinko Taisen (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Pang (Europe);Super Pang (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Pinball - Behind the Mask (USA) (Rev 1);Super Pinball - Behind the Mask (USA) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Pinball II - The Amazing Odyssey (Japan);Super Pinball II - The Amazing Odyssey (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Play Action Football (USA);Super Play Action Football (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Super Power League (Japan);Super Power League (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Power League 2 (Japan) (Rev 1);Super Power League 2 (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Power League 3 (Japan);Super Power League 3 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Power League 4 (Japan);Super Power League 4 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Probotector - Alien Rebels (Europe);Super Probotector - Alien Rebels (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Professional Baseball (Japan);Super Professional Baseball (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Professional Baseball II (Japan);Super Professional Baseball II (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Punch-Out!! (Europe);Super Punch-Out!! (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Putty (Europe);Super Putty (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Puyo Puyo (Japan) (Rev 2);Super Puyo Puyo (Japan) (Rev 2);Super Famicom;;;;;;;;;;;;;;;;;;
Super Puyo Puyo 2 (USA, Europe) (Ja) (Switch Online);Super Puyo Puyo 2 (USA, Europe) (Ja) (Switch Online);Super Famicom;;;;;;;;;;;;;;;;;;
Super Puyo Puyo Tsuu (Japan);Super Puyo Puyo Tsuu (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Puyo Puyo Tsuu Remix (Japan);Super Puyo Puyo Tsuu Remix (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super R-Type (Europe);Super R-Type (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super R.B.I. Baseball (USA);Super R.B.I. Baseball (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Super Rambler (World) (v1.01) (Aftermarket) (Unl);Super Rambler (World) (v1.01) (Aftermarket) (Unl);Super Famicom;;;;;;;;;;;;;;;;;;
Super Real Mahjong PIV (Japan);Super Real Mahjong PIV (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Real Mahjong PV Paradise - All-Star 4-nin Uchi (Japan);Super Real Mahjong PV Paradise - All-Star 4-nin Uchi (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Robot Taisen EX (Japan);Super Robot Taisen EX (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Robot Taisen Gaiden - Masoukishin - The Lord of Elemental (Japan);Super Robot Taisen Gaiden - Masoukishin - The Lord of Elemental (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Royal Blood (Japan);Super Royal Blood (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Rugby (Japan);Super Rugby (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super SWIV (Europe);Super SWIV (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Sangokushi (Japan);Super Sangokushi (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Sangokushi II (Japan) (Rev 1);Super Sangokushi II (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Scope 6 (Japan);Super Scope 6 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Shanghai - Dragon's Eye (Japan) (Activision);Super Shanghai - Dragon's Eye (Japan) (Activision);Super Famicom;;;;;;;;;;;;;;;;;;
Super Shougi (Japan) (Rev 1);Super Shougi (Japan) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
Super Shougi 2 (Japan);Super Shougi 2 (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Shougi 3 - Kitaihei (Japan);Super Shougi 3 - Kitaihei (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Siika (World) (Aftermarket) (Unl);Super Siika (World) (Aftermarket) (Unl);Super Famicom;;;;;;;;;;;;;;;;;;
Super Slam Dunk (USA);Super Slam Dunk (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Super Slap Shot (Japan) (En);Super Slap Shot (Japan) (En);Super Famicom;;;;;;;;;;;;;;;;;;
Super Smash T.V. (Europe);Super Smash T.V. (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Snakey (Japan);Super Snakey (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Soccer (Europe);Super Soccer (Europe);Super Famicom;;;;;;;;;;;;;;;;;;
Super Soccer Champ (USA);Super Soccer Champ (USA);Super Famicom;;;;;;;;;;;;;;;;;;
Super Solitaire (USA) (En,Fr,De,Es,It);Super Solitaire (USA) (En,Fr,De,Es,It);Super Famicom;;;;;;;;;;;;;;;;;;
Super Soukoban (Japan);Super Soukoban (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Stadium (Japan);Super Stadium (Japan);Super Famicom;;;;;;;;;;;;;;;;;;
Super Star Fox Weekend (USA) (Competition Cart, Nintendo Power mail-order);Super Star Fox Weekend (USA) (Competition Cart, Nintendo Power mail-order);Super Famicom;;;;;;;;;;;;;;;;;;
Super Star Wars (USA) (Rev 1);Super Star Wars (USA) (Rev 1);Super Famicom;;;;;;;;;;;;;;;;;;
